issue_id,commit_id,p_x,l_x,issue_desc,issue_comments,summary,files,created_at,closed_at,commit_time
43,ec79e433b46eb561c9eb674eb5884a9a10bf3275,1.0508175364520866e-05,0,"Solves issue # 42 Publishing warning message by Intelligent controller is implemented . Also , the user component is subscribed to the warning message topic . At the moment only reaction by the user when receiving a warning is a log output . The code changes are not properly tested and might contain bugs .",Warning message if requirements can not be fulfilled,Merge pull request # 20 from amehraj/user-component,"['ic_component/ICComponent.py', 'station_component/StationComponent.py', 'user_component/user_component.py']",2023-02-22 21:00:11+00:00,2023-02-24 05:13:33+00:00,2023-01-11 22:44:36+02:00
43,e79a801070b8ec544ee7cd7e97fd7467dfda495b,1.0287669283570722e-05,0,"Solves issue # 42 Publishing warning message by Intelligent controller is implemented . Also , the user component is subscribed to the warning message topic . At the moment only reaction by the user when receiving a warning is a log output . The code changes are not properly tested and might contain bugs .",Warning message if requirements can not be fulfilled,Merge pull request # 19 from amehraj/user-component,['ic_component/ICComponent.py'],2023-02-22 21:00:11+00:00,2023-02-24 05:13:33+00:00,2023-01-10 18:22:12+02:00
43,b837ae165d3b0c93d832167e997787a4c3994e9c,1.02545709523838e-05,0,"Solves issue # 42 Publishing warning message by Intelligent controller is implemented . Also , the user component is subscribed to the warning message topic . At the moment only reaction by the user when receiving a warning is a log output . The code changes are not properly tested and might contain bugs .",Warning message if requirements can not be fulfilled,Merge pull request # 18 from amehraj/user-component,"['component_manifest_ic.yml', 'ic_component/ICComponent.py']",2023-02-22 21:00:11+00:00,2023-02-24 05:13:33+00:00,2023-01-10 14:24:30+02:00
43,fe83bab834f2cc1c29ac45cc3e998f08170ed765,1.031856027111644e-05,0,"Solves issue # 42 Publishing warning message by Intelligent controller is implemented . Also , the user component is subscribed to the warning message topic . At the moment only reaction by the user when receiving a warning is a log output . The code changes are not properly tested and might contain bugs .",Warning message if requirements can not be fulfilled,Merge pull request # 17 from amehraj/user-component,"['ic_component/ICComponent.py', 'station_component/StationComponent.py']",2023-02-22 21:00:11+00:00,2023-02-24 05:13:33+00:00,2023-01-02 20:33:32+02:00
43,5f5fbb7a898dbdefbc30795ce339ef98078c1a7f,1.047829482558882e-05,0,"Solves issue # 42 Publishing warning message by Intelligent controller is implemented . Also , the user component is subscribed to the warning message topic . At the moment only reaction by the user when receiving a warning is a log output . The code changes are not properly tested and might contain bugs .",Warning message if requirements can not be fulfilled,Merge pull request # 16 from EVCommunities/development,"['component_manifest_ic.yml', 'component_manifest_user.yml', 'ic_component.Dockerfile', 'ic_component/ICComponent.py', 'ic_component/__init__.py', 'messages/PowerOutput_message.py', 'messages/PowerRequirement_message.py', 'messages/StationState_message.py', 'messages/__init__.py', 'messages/car_metadata_message.py', 'messages/car_state_message.py', 'messages/user_state_message.py', 'station_component/PowerOutput_message.py', 'station_component/StationComponent.py', 'station_component/StationState_message.py', 'station_component/__init__.py', 'station_component_manifest.yml', 'stationcomponent.Dockerfile', 'user_component.Dockerfile', 'user_component/__init__.py', 'user_component/car_metadata_message.py', 'user_component/car_state_message.py', 'user_component/user_component.py', 'user_component/user_state_message.py']",2023-02-22 21:00:11+00:00,2023-02-24 05:13:33+00:00,2022-12-14 15:55:08+02:00
43,a4c7ddb9d43ae4350c383b1d19b45aedc31a2380,1.046477245836286e-05,0,"Solves issue # 42 Publishing warning message by Intelligent controller is implemented . Also , the user component is subscribed to the warning message topic . At the moment only reaction by the user when receiving a warning is a log output . The code changes are not properly tested and might contain bugs .",Warning message if requirements can not be fulfilled,Merge pull request # 14 from amehraj/user-component,"['ic_component/ICComponent.py', 'messages/PowerOutput_message.py', 'messages/StationState_message.py', 'messages/car_metadata_message.py', 'messages/car_state_message.py', 'station_component/StationComponent.py', 'user_component/user_component.py']",2023-02-22 21:00:11+00:00,2023-02-24 05:13:33+00:00,2022-12-13 16:58:41+02:00
43,c15cfd9484e359af4665d2815efa68ab05b5ae3f,1.0447441127325874e-05,0,"Solves issue # 42 Publishing warning message by Intelligent controller is implemented . Also , the user component is subscribed to the warning message topic . At the moment only reaction by the user when receiving a warning is a log output . The code changes are not properly tested and might contain bugs .",Warning message if requirements can not be fulfilled,Merge pull request # 13 from amehraj/user-component,"['ic_component/ICComponent.py', 'messages/PowerRequirement_message.py']",2023-02-22 21:00:11+00:00,2023-02-24 05:13:33+00:00,2022-12-12 18:26:08+02:00
43,a7d30aac90d45c91440ef6409f09ef0cef6976c7,1.0394095625088084e-05,0,"Solves issue # 42 Publishing warning message by Intelligent controller is implemented . Also , the user component is subscribed to the warning message topic . At the moment only reaction by the user when receiving a warning is a log output . The code changes are not properly tested and might contain bugs .",Warning message if requirements can not be fulfilled,Merge pull request # 12 from amehraj/user-component,"['component_manifest_ic.yml', 'ic_component.Dockerfile', 'ic_component/ICComponent.py']",2023-02-22 21:00:11+00:00,2023-02-24 05:13:33+00:00,2022-12-12 15:06:56+02:00
43,fc2408cba01f6a76491fa2f3f5ae92df17f4cf36,1.0401809959148522e-05,0,"Solves issue # 42 Publishing warning message by Intelligent controller is implemented . Also , the user component is subscribed to the warning message topic . At the moment only reaction by the user when receiving a warning is a log output . The code changes are not properly tested and might contain bugs .",Warning message if requirements can not be fulfilled,Merge pull request # 11 from amehraj/user-component,"['component_manifest_user.yml', 'ic_component/ICComponent.py', 'ic_component/__init__.py', 'messages/PowerOutput_message.py', 'messages/PowerRequirement_message.py', 'messages/StationState_message.py', 'messages/__init__.py', 'messages/car_metadata_message.py', 'messages/car_state_message.py', 'messages/user_state_message.py', 'station_component/StationComponent.py', 'station_component/__init__.py', 'station_component_manifest.yml', 'stationcomponent.Dockerfile', 'user_component.Dockerfile', 'user_component/__init__.py', 'user_component/user_component.py']",2023-02-22 21:00:11+00:00,2023-02-24 05:13:33+00:00,2022-12-02 13:18:36+02:00
43,fe434f9bcf491407f952f3b509986810f4fac3ab,1.0299665518687108e-05,0,"Solves issue # 42 Publishing warning message by Intelligent controller is implemented . Also , the user component is subscribed to the warning message topic . At the moment only reaction by the user when receiving a warning is a log output . The code changes are not properly tested and might contain bugs .",Warning message if requirements can not be fulfilled,Merge pull request # 10 from amehraj/user-component,"['ic_component/ICComponent.py', 'ic_component/PowerRequirement_message.py', 'user_component/user_component.py']",2023-02-22 21:00:11+00:00,2023-02-24 05:13:33+00:00,2022-12-01 17:06:44+02:00
43,26ed8402f84c281049ed4a8836a1ba9feef5dda9,1.0420139005873352e-05,0,"Solves issue # 42 Publishing warning message by Intelligent controller is implemented . Also , the user component is subscribed to the warning message topic . At the moment only reaction by the user when receiving a warning is a log output . The code changes are not properly tested and might contain bugs .",Warning message if requirements can not be fulfilled,Merge pull request # 9 from amehraj/user-component,"['messages/PowerOutput_message.py', 'messages/PowerRequirement_message.py', 'messages/StationState_message.py', 'messages/__init__.py', 'messages/car_metadata_message.py', 'messages/car_state_message.py', 'messages/user_state_message.py', 'station_component/PowerOutput_message.py', 'station_component/PowerRequirement_message.py', 'station_component/StationComponent.py', 'station_component/StationState_message.py', 'station_component_manifest.yml', 'stationcomponent.Dockerfile', 'user_component.Dockerfile', 'user_component/PowerOutput_message.py', 'user_component/car_metadata_message.py', 'user_component/car_state_message.py', 'user_component/user_component.py', 'user_component/user_state_message.py']",2023-02-22 21:00:11+00:00,2023-02-24 05:13:33+00:00,2022-11-25 14:35:37+02:00
43,f8b01620e5b7b5dddd848a1ab3b38a027f53e51f,1.0474347618583124e-05,0,"Solves issue # 42 Publishing warning message by Intelligent controller is implemented . Also , the user component is subscribed to the warning message topic . At the moment only reaction by the user when receiving a warning is a log output . The code changes are not properly tested and might contain bugs .",Warning message if requirements can not be fulfilled,Merge pull request # 8 from amehraj/user-component,"['user_component/car_metadata_message.py', 'user_component/user_component.py']",2023-02-22 21:00:11+00:00,2023-02-24 05:13:33+00:00,2022-11-24 21:38:59+02:00
43,38285a7418afad84406dda3da296aafcd1bc2c95,1.052026891557034e-05,0,"Solves issue # 42 Publishing warning message by Intelligent controller is implemented . Also , the user component is subscribed to the warning message topic . At the moment only reaction by the user when receiving a warning is a log output . The code changes are not properly tested and might contain bugs .",Warning message if requirements can not be fulfilled,Merge pull request # 7 from chaliya96/dev,"['station_component/PowerRequirement_message.py', 'station_component/StationComponent.py', 'station_component_manifest.yml', 'stationcomponent.Dockerfile']",2023-02-22 21:00:11+00:00,2023-02-24 05:13:33+00:00,2022-11-24 15:33:02+02:00
43,45195227ecd74b14ab82d5686a41cc6aa4edd56b,1.049923048412893e-05,0,"Solves issue # 42 Publishing warning message by Intelligent controller is implemented . Also , the user component is subscribed to the warning message topic . At the moment only reaction by the user when receiving a warning is a log output . The code changes are not properly tested and might contain bugs .",Warning message if requirements can not be fulfilled,Merge pull request # 6 from amehraj/user-component,"['component_manifest_user.yml', 'ic_component/ICComponent.py', 'user_component.Dockerfile', 'user_component/PowerOutput_message.py', 'user_component/user_component.py']",2023-02-22 21:00:11+00:00,2023-02-24 05:13:33+00:00,2022-11-24 13:30:52+02:00
43,f5c9015dd7dd6b45612ad736c6a7c22dcb11cf9f,1.0463195394549984e-05,0,"Solves issue # 42 Publishing warning message by Intelligent controller is implemented . Also , the user component is subscribed to the warning message topic . At the moment only reaction by the user when receiving a warning is a log output . The code changes are not properly tested and might contain bugs .",Warning message if requirements can not be fulfilled,Merge pull request # 5 from chaliya96/dev,"['ic_component/PowerRequirement_message.py', 'ic_component/__init__.py']",2023-02-22 21:00:11+00:00,2023-02-24 05:13:33+00:00,2022-11-24 12:03:19+02:00
43,6c9e9110503563f23074970d3b525034116de51b,1.0474787814018782e-05,0,"Solves issue # 42 Publishing warning message by Intelligent controller is implemented . Also , the user component is subscribed to the warning message topic . At the moment only reaction by the user when receiving a warning is a log output . The code changes are not properly tested and might contain bugs .",Warning message if requirements can not be fulfilled,Merge pull request # 4 from chaliya96/dev,['station_component/PowerOutput_message.py'],2023-02-22 21:00:11+00:00,2023-02-24 05:13:33+00:00,2022-11-24 11:56:42+02:00
43,9e875527d7aed51cc30ccae43458d2a28b150b06,1.0424273568787612e-05,0,"Solves issue # 42 Publishing warning message by Intelligent controller is implemented . Also , the user component is subscribed to the warning message topic . At the moment only reaction by the user when receiving a warning is a log output . The code changes are not properly tested and might contain bugs .",Warning message if requirements can not be fulfilled,Merge pull request # 3 from amehraj/user-component,['user_component/user_component.py'],2023-02-22 21:00:11+00:00,2023-02-24 05:13:33+00:00,2022-11-21 16:54:31+02:00
43,cccdd7da2cc211741760f2bb04f9214407eb1e72,1.0562963325355668e-05,0,"Solves issue # 42 Publishing warning message by Intelligent controller is implemented . Also , the user component is subscribed to the warning message topic . At the moment only reaction by the user when receiving a warning is a log output . The code changes are not properly tested and might contain bugs .",Warning message if requirements can not be fulfilled,Merge pull request # 2 from EVCommunities/main,['station_component/StationComponent.py'],2023-02-22 21:00:11+00:00,2023-02-24 05:13:33+00:00,2022-11-21 15:59:50+02:00
43,dcc9f807c78d499168103a6240bd73397869eb37,1.0372361430199817e-05,0,"Solves issue # 42 Publishing warning message by Intelligent controller is implemented . Also , the user component is subscribed to the warning message topic . At the moment only reaction by the user when receiving a warning is a log output . The code changes are not properly tested and might contain bugs .",Warning message if requirements can not be fulfilled,Merge pull request # 1 from amehraj/user-component,['user_component/user_component.py'],2023-02-22 21:00:11+00:00,2023-02-24 05:13:33+00:00,2022-11-21 15:12:54+02:00
42,48382ce054237ad30bd5f70c069e044b215b4e6d,1.0316120096831582e-05,0,The intelligent controller should send a warning message to a topic that all users are listening if the controller can determine that it can not fulfill all the requirements by the users . - [ x ] Design the contents of the warning message - [ x ] Implement the warning message - [ x ] Implement the calculation for the warning message condition ( intelligent controller ) - [ x ] Implement warning message publishing - [ x ] Implement the receiving of the warning messages ( user component ) Definition of Done : - Intelligent controller publishes a warning message if requirements can not be fulfilled - Users can receive the possible warning message,Warning message if requirements can not be fulfilled,Merge pull request # 41 from EVCommunities/development,"['component_manifest_ic.yml', 'component_manifest_user.yml', 'ic_component/ICComponent.py', 'ic_component/power_info.py', 'ic_component/station_data.py', 'ic_component/user_data.py', 'messages/PowerOutput_message.py', 'messages/PowerRequirement_message.py', 'messages/StationState_message.py', 'messages/car_metadata_message.py', 'messages/car_state_message.py', 'messages/user_state_message.py', 'station_component/StationComponent.py', 'user_component/user_component.py']",2023-02-22 14:24:36+00:00,2023-02-24 05:13:35+00:00,2023-02-01 12:18:20+02:00
42,8433f12d110fdcf72265f83a46c384c247925a26,1.0381277206761297e-05,0,The intelligent controller should send a warning message to a topic that all users are listening if the controller can determine that it can not fulfill all the requirements by the users . - [ x ] Design the contents of the warning message - [ x ] Implement the warning message - [ x ] Implement the calculation for the warning message condition ( intelligent controller ) - [ x ] Implement warning message publishing - [ x ] Implement the receiving of the warning messages ( user component ) Definition of Done : - Intelligent controller publishes a warning message if requirements can not be fulfilled - Users can receive the possible warning message,Warning message if requirements can not be fulfilled,Merge pull request # 40 from amehraj/user-component,"['component_manifest_ic.yml', 'component_manifest_station.yml', 'component_manifest_user.yml', 'ic_component.Dockerfile', 'station_component.Dockerfile', 'station_component_manifest.yml', 'stationcomponent.Dockerfile', 'user_component.Dockerfile']",2023-02-22 14:24:36+00:00,2023-02-24 05:13:35+00:00,2023-01-31 14:54:34+02:00
42,d7fcec71d8eccc6d24038568ed24aea681448e62,1.2041277841490228e-05,0,The intelligent controller should send a warning message to a topic that all users are listening if the controller can determine that it can not fulfill all the requirements by the users . - [ x ] Design the contents of the warning message - [ x ] Implement the warning message - [ x ] Implement the calculation for the warning message condition ( intelligent controller ) - [ x ] Implement warning message publishing - [ x ] Implement the receiving of the warning messages ( user component ) Definition of Done : - Intelligent controller publishes a warning message if requirements can not be fulfilled - Users can receive the possible warning message,Warning message if requirements can not be fulfilled,Merge pull request # 38 from amehraj/user-component,['ic_component/ICComponent.py'],2023-02-22 14:24:36+00:00,2023-02-24 05:13:35+00:00,2023-01-26 14:34:35+02:00
42,6709abc3b17efa2f7c66ac2260ae44bfad53a471,1.2064150723745117e-05,0,The intelligent controller should send a warning message to a topic that all users are listening if the controller can determine that it can not fulfill all the requirements by the users . - [ x ] Design the contents of the warning message - [ x ] Implement the warning message - [ x ] Implement the calculation for the warning message condition ( intelligent controller ) - [ x ] Implement warning message publishing - [ x ] Implement the receiving of the warning messages ( user component ) Definition of Done : - Intelligent controller publishes a warning message if requirements can not be fulfilled - Users can receive the possible warning message,Warning message if requirements can not be fulfilled,Merge pull request # 37 from amehraj/user-component,"['ic_component/ICComponent.py', 'messages/PowerOutput_message.py', 'messages/PowerRequirement_message.py', 'station_component/StationComponent.py', 'user_component/user_component.py']",2023-02-22 14:24:36+00:00,2023-02-24 05:13:35+00:00,2023-01-25 17:15:59+02:00
42,ff04f8708274cc22dd855791b25d36e6534d5fde,5.706681258743629e-05,0,The intelligent controller should send a warning message to a topic that all users are listening if the controller can determine that it can not fulfill all the requirements by the users . - [ x ] Design the contents of the warning message - [ x ] Implement the warning message - [ x ] Implement the calculation for the warning message condition ( intelligent controller ) - [ x ] Implement warning message publishing - [ x ] Implement the receiving of the warning messages ( user component ) Definition of Done : - Intelligent controller publishes a warning message if requirements can not be fulfilled - Users can receive the possible warning message,Warning message if requirements can not be fulfilled,Merge pull request # 36 from amehraj/user-component,['ic_component/ICComponent.py'],2023-02-22 14:24:36+00:00,2023-02-24 05:13:35+00:00,2023-01-25 16:17:57+02:00
42,982944def3ded2744afd27c63f93552b246acab1,1.0821139767358544e-05,0,The intelligent controller should send a warning message to a topic that all users are listening if the controller can determine that it can not fulfill all the requirements by the users . - [ x ] Design the contents of the warning message - [ x ] Implement the warning message - [ x ] Implement the calculation for the warning message condition ( intelligent controller ) - [ x ] Implement warning message publishing - [ x ] Implement the receiving of the warning messages ( user component ) Definition of Done : - Intelligent controller publishes a warning message if requirements can not be fulfilled - Users can receive the possible warning message,Warning message if requirements can not be fulfilled,Merge pull request # 35 from amehraj/user-component,"['ic_component/ICComponent.py', 'station_component/StationComponent.py']",2023-02-22 14:24:36+00:00,2023-02-24 05:13:35+00:00,2023-01-25 15:48:40+02:00
42,d5760c6ba47ee1a58c4d37cbd7d88858eb3c0d83,1.1390657164156435e-05,0,The intelligent controller should send a warning message to a topic that all users are listening if the controller can determine that it can not fulfill all the requirements by the users . - [ x ] Design the contents of the warning message - [ x ] Implement the warning message - [ x ] Implement the calculation for the warning message condition ( intelligent controller ) - [ x ] Implement warning message publishing - [ x ] Implement the receiving of the warning messages ( user component ) Definition of Done : - Intelligent controller publishes a warning message if requirements can not be fulfilled - Users can receive the possible warning message,Warning message if requirements can not be fulfilled,Merge pull request # 34 from amehraj/user-component,"['component_manifest_user.yml', 'ic_component/ICComponent.py', 'messages/user_state_message.py', 'user_component/user_component.py']",2023-02-22 14:24:36+00:00,2023-02-24 05:13:35+00:00,2023-01-24 16:21:13+02:00
42,ed7304409111f36b674b5ad95da1bed175a3eae6,1.0275804015691392e-05,0,The intelligent controller should send a warning message to a topic that all users are listening if the controller can determine that it can not fulfill all the requirements by the users . - [ x ] Design the contents of the warning message - [ x ] Implement the warning message - [ x ] Implement the calculation for the warning message condition ( intelligent controller ) - [ x ] Implement warning message publishing - [ x ] Implement the receiving of the warning messages ( user component ) Definition of Done : - Intelligent controller publishes a warning message if requirements can not be fulfilled - Users can receive the possible warning message,Warning message if requirements can not be fulfilled,Merge pull request # 33 from EVCommunities/image-update,"['.github/workflows/ic_image.yml', '.github/workflows/station_image.yml', '.github/workflows/user_image.yml', 'component_manifest_ic.yml', 'component_manifest_station.yml', 'component_manifest_user.yml', 'ic_component.Dockerfile', 'station_component.Dockerfile', 'station_component_manifest.yml', 'stationcomponent.Dockerfile', 'user_component.Dockerfile']",2023-02-22 14:24:36+00:00,2023-02-24 05:13:35+00:00,2023-01-24 14:32:10+02:00
