issue_id,commit_id,p_x,l_x,issue_desc,issue_comments,summary,files,created_at,closed_at,commit_time
3,67a44d6dcf82358abcf699c347b79c06a6c74dbe,1.047124169417657e-05,0,"Developers need to capture user input and psql output in a completely transparent fashion . This module allows complementing psql output arbitrarily , without interfering with readline hotkeys or inducing visual garbage . Module decodes the byte-stream and sends off in the SQL statement ( s ) and their output in stringified form for analysis , receiving a helpful message to show to the user in return .",Basic wrapper module,Merge pull request # 51 from Project-C-SQL/feat/add-linter,"['.github/actions/install/action.yml', '.github/workflows/ci-flow.yml', '.github/workflows/pr_flow.yml', '.github/workflows/pytest.yml', '.github/workflows/sphinx.yml', 'README.md', 'docs/_static/github-mark.svg', 'docs/_templates/footer.html', 'docs/conf.py', 'docs/program-architecture.md', 'poetry.lock', 'pyproject.toml', 'scripts/ci-grade.sh']",2022-09-22 11:59:34+00:00,2022-09-25 06:01:09+00:00,2022-11-06 14:04:38+02:00
3,384f6bc82083044b78ca8730d99ba7b0d48e61d1,1.0347334864491131e-05,0,"Developers need to capture user input and psql output in a completely transparent fashion . This module allows complementing psql output arbitrarily , without interfering with readline hotkeys or inducing visual garbage . Module decodes the byte-stream and sends off in the SQL statement ( s ) and their output in stringified form for analysis , receiving a helpful message to show to the user in return .",Basic wrapper module,Get connection information via psql for psycopg . # 45,['src/pg4n/psqlconninfo.py'],2022-09-22 11:59:34+00:00,2022-09-25 06:01:09+00:00,2022-11-06 16:27:06+02:00
3,1d78bdd62aa8b991c2c3745bb94b8d983f0a0f27,1.0525065590627491e-05,0,"Developers need to capture user input and psql output in a completely transparent fashion . This module allows complementing psql output arbitrarily , without interfering with readline hotkeys or inducing visual garbage . Module decodes the byte-stream and sends off in the SQL statement ( s ) and their output in stringified form for analysis , receiving a helpful message to show to the user in return .",Basic wrapper module,Merge pull request # 46 from Project-C-SQL/feat/cmp-domain,"['src/pg4n/cmp_domain_checker.py', 'src/pg4n/sqlparser.py', 'src/pg4n/test/test_cmp_domain_checker.py']",2022-09-22 11:59:34+00:00,2022-09-25 06:01:09+00:00,2022-11-04 16:51:55+02:00
3,cd7168bd9791c3c51875f85850371cec52a72e57,1.040669212670764e-05,0,"Developers need to capture user input and psql output in a completely transparent fashion . This module allows complementing psql output arbitrarily , without interfering with readline hotkeys or inducing visual garbage . Module decodes the byte-stream and sends off in the SQL statement ( s ) and their output in stringified form for analysis , receiving a helpful message to show to the user in return .",Basic wrapper module,Merge pull request # 80 from Project-C-SQL/fix/wrapper,"['src/pg4n/psqlparser.py', 'src/pg4n/psqlwrapper.py', 'src/pg4n/test/test_psqlparser.py', 'src/pg4n/test/test_psqlwrapper.py']",2022-09-22 11:59:34+00:00,2022-09-25 06:01:09+00:00,2022-11-21 16:23:44+02:00
3,dbbd4ef6012e41811e4d34b77b6e621abbb89329,1.0466010280651972e-05,0,"Developers need to capture user input and psql output in a completely transparent fashion . This module allows complementing psql output arbitrarily , without interfering with readline hotkeys or inducing visual garbage . Module decodes the byte-stream and sends off in the SQL statement ( s ) and their output in stringified form for analysis , receiving a helpful message to show to the user in return .",Basic wrapper module,Merge pull request # 103 from Project-C-SQL/feat/githooks,"['README.md', 'docs/conf.py', 'poetry.lock', 'pyproject.toml', 'src/pg4n/cmp_domain_checker.py', 'src/pg4n/eq_wildcard_checker.py', 'src/pg4n/implied_expression_checker.py', 'src/pg4n/main.py', 'src/pg4n/psqlconninfo.py', 'src/pg4n/psqlparser.py', 'src/pg4n/psqlwrapper.py', 'src/pg4n/qepparser.py', 'src/pg4n/semanticrouter.py', 'src/pg4n/strange_having_checker.py', 'src/pg4n/subquery_order_by_checker.py', 'src/pg4n/subquery_select_checker.py', 'src/pg4n/sum_distinct_checker.py', 'src/pg4n/test/test_cmp_domain_checker.py', 'src/pg4n/test/test_config_parser.py', 'src/pg4n/test/test_implied_expression_checker.py', 'src/pg4n/test/test_psqlparser.py', 'src/pg4n/test/test_psqlwrapper.py', 'src/pg4n/test/test_qepparser.py', 'src/pg4n/test/test_subquery_order_by_checker.py', 'src/pg4n/test/test_subquery_select_checker.py']",2022-09-22 11:59:34+00:00,2022-09-25 06:01:09+00:00,2022-12-22 12:07:50+02:00
3,33120fdaf85b81b29fda0b164e51a4d43a477810,1.0411794391984586e-05,0,"Developers need to capture user input and psql output in a completely transparent fashion . This module allows complementing psql output arbitrarily , without interfering with readline hotkeys or inducing visual garbage . Module decodes the byte-stream and sends off in the SQL statement ( s ) and their output in stringified form for analysis , receiving a helpful message to show to the user in return .",Basic wrapper module,Merge pull request # 85 from Project-C-SQL/feat/cd-publish,"['.github/workflows/ci-cd.yml', '.github/workflows/grade.yml', '.github/workflows/pytest.yml', '.github/workflows/sphinx.yml', 'README.md', 'pyproject.toml', 'scripts/cd-publish.sh']",2022-09-22 11:59:34+00:00,2022-09-25 06:01:09+00:00,2022-11-22 17:15:00+02:00
3,de27eb5c5d71e31de1e07099cbea189952749079,1.0572255632723682e-05,0,"Developers need to capture user input and psql output in a completely transparent fashion . This module allows complementing psql output arbitrarily , without interfering with readline hotkeys or inducing visual garbage . Module decodes the byte-stream and sends off in the SQL statement ( s ) and their output in stringified form for analysis , receiving a helpful message to show to the user in return .",Basic wrapper module,Merge pull request # 58 from Project-C-SQL/feat/subquery-select,"['src/pg4n/subquery_select_checker.py', 'src/pg4n/test/test_subquery_select_checker.py']",2022-09-22 11:59:34+00:00,2022-09-25 06:01:09+00:00,2022-11-08 10:07:16+02:00
3,7a2404b05defc51c519424b9b8ecfc2de17e58a5,1.0588369150354993e-05,0,"Developers need to capture user input and psql output in a completely transparent fashion . This module allows complementing psql output arbitrarily , without interfering with readline hotkeys or inducing visual garbage . Module decodes the byte-stream and sends off in the SQL statement ( s ) and their output in stringified form for analysis , receiving a helpful message to show to the user in return .",Basic wrapper module,Merge pull request # 78 from Project-C-SQL/feat/config,"['src/pg4n/config_parser.py', 'src/pg4n/config_reader.py', 'src/pg4n/config_values.py', 'src/pg4n/test/test_config_parser.py']",2022-09-22 11:59:34+00:00,2022-09-25 06:01:09+00:00,2022-11-21 22:39:05+02:00
3,9e87043b619778dee4903f22deeda35ed41af442,1.0587540600681676e-05,0,"Developers need to capture user input and psql output in a completely transparent fashion . This module allows complementing psql output arbitrarily , without interfering with readline hotkeys or inducing visual garbage . Module decodes the byte-stream and sends off in the SQL statement ( s ) and their output in stringified form for analysis , receiving a helpful message to show to the user in return .",Basic wrapper module,Merge pull request # 71 from Project-C-SQL/feat/strange-having,"['src/pg4n/strange_having_checker.py', 'src/pg4n/test/test_strange_having_checker.py']",2022-09-22 11:59:34+00:00,2022-09-25 06:01:09+00:00,2022-11-21 12:02:15+02:00
3,ae84511f5cfb6a26de051d692f2c3fbccd5d9e3f,1.0562510396994185e-05,0,"Developers need to capture user input and psql output in a completely transparent fashion . This module allows complementing psql output arbitrarily , without interfering with readline hotkeys or inducing visual garbage . Module decodes the byte-stream and sends off in the SQL statement ( s ) and their output in stringified form for analysis , receiving a helpful message to show to the user in return .",Basic wrapper module,Merge pull request # 73 from Project-C-SQL/feat/sum-distinct,"['src/pg4n/sum_distinct_checker.py', 'src/pg4n/test/test_sum_distinct_checker.py']",2022-09-22 11:59:34+00:00,2022-09-25 06:01:09+00:00,2022-11-21 12:02:28+02:00
3,dd91d2f5cb68a8ada87f47034162548dafa00053,1.0539267350395676e-05,0,"Developers need to capture user input and psql output in a completely transparent fashion . This module allows complementing psql output arbitrarily , without interfering with readline hotkeys or inducing visual garbage . Module decodes the byte-stream and sends off in the SQL statement ( s ) and their output in stringified form for analysis , receiving a helpful message to show to the user in return .",Basic wrapper module,Merge pull request # 75 from Project-C-SQL/feat/eq-wildcard,"['src/pg4n/eq_wildcard_checker.py', 'src/pg4n/test/test_eq_wildcard_checker.py']",2022-09-22 11:59:34+00:00,2022-09-25 06:01:09+00:00,2022-11-21 12:02:45+02:00
3,bbd831ee1f05324f62486eca5ace30ed845111a7,1.0523851415200625e-05,0,"Developers need to capture user input and psql output in a completely transparent fashion . This module allows complementing psql output arbitrarily , without interfering with readline hotkeys or inducing visual garbage . Module decodes the byte-stream and sends off in the SQL statement ( s ) and their output in stringified form for analysis , receiving a helpful message to show to the user in return .",Basic wrapper module,Merge pull request # 77 from Project-C-SQL/feat/errfmt,"['src/pg4n/cmp_domain_checker.py', 'src/pg4n/eq_wildcard_checker.py', 'src/pg4n/errfmt.py', 'src/pg4n/implied_expression_checker.py', 'src/pg4n/strange_having_checker.py', 'src/pg4n/subquery_orderby_checker.py', 'src/pg4n/subquery_select_checker.py', 'src/pg4n/sum_distinct_checker.py', 'src/pg4n/test/test_errfmt.py']",2022-09-22 11:59:34+00:00,2022-09-25 06:01:09+00:00,2022-11-21 12:21:55+02:00
3,535fdf800713ce7b74f1e330e9c02af0bb981db2,1.1521540727699175e-05,0,"Developers need to capture user input and psql output in a completely transparent fashion . This module allows complementing psql output arbitrarily , without interfering with readline hotkeys or inducing visual garbage . Module decodes the byte-stream and sends off in the SQL statement ( s ) and their output in stringified form for analysis , receiving a helpful message to show to the user in return .",Basic wrapper module,Merge pull request # 95 from Project-C-SQL/feat/error-handling-and-syntax-error-detection,"['src/pg4n/main.py', 'src/pg4n/psqlconninfo.py', 'src/pg4n/psqlparser.py', 'src/pg4n/psqlwrapper.py', 'src/pg4n/semanticrouter.py', 'src/pg4n/test/test_psqlparser.py', 'src/pg4n/test/test_psqlwrapper.py']",2022-09-22 11:59:34+00:00,2022-09-25 06:01:09+00:00,2022-12-12 14:47:03+02:00
3,3d6dec83450eb47b7c1c89380c7d32be851a2780,1.038834852806758e-05,0,"Developers need to capture user input and psql output in a completely transparent fashion . This module allows complementing psql output arbitrarily , without interfering with readline hotkeys or inducing visual garbage . Module decodes the byte-stream and sends off in the SQL statement ( s ) and their output in stringified form for analysis , receiving a helpful message to show to the user in return .",Basic wrapper module,Merge pull request # 97 from Project-C-SQL/fix/qepparser-crash,"['src/pg4n/implied_expression_checker.py', 'src/pg4n/qepparser.py', 'src/pg4n/subquery_order_by_checker.py']",2022-09-22 11:59:34+00:00,2022-09-25 06:01:09+00:00,2022-12-16 13:05:50+02:00
3,ff25e18f8bfefbf98a4f27a1eccaf633c8313844,1.0628371455823071e-05,0,"Developers need to capture user input and psql output in a completely transparent fashion . This module allows complementing psql output arbitrarily , without interfering with readline hotkeys or inducing visual garbage . Module decodes the byte-stream and sends off in the SQL statement ( s ) and their output in stringified form for analysis , receiving a helpful message to show to the user in return .",Basic wrapper module,Merge pull request # 93 from Project-C-SQL/fix/sqlparser-typeconv,"['src/pg4n/sqlparser.py', 'src/pg4n/test/test_sqlparser.py']",2022-09-22 11:59:34+00:00,2022-09-25 06:01:09+00:00,2022-12-02 19:51:33+02:00
6,deb3a2a40e7985cd361fcd18ccfebab53b113d71,1.04248310890398e-05,0,"An end user wants to know when an expression will always return empty due to table enforcement rule ( e.g primary/foreign key , CHECK constraint ) Minimal implementation : detect PKEY , FKEY and CHECK constraints",Detect implied expressions,Merge pull request # 4 from Project-C-SQL/feat/pexpect-wrapper,"['main.py', 'wrapper.py']",2022-09-23 11:37:52+00:00,2022-11-08 08:09:34+00:00,2022-09-25 06:01:08+00:00
6,89f77867806bb11df2be061fb4e287ef3bedaf62,1.2003991287201645e-05,0,"An end user wants to know when an expression will always return empty due to table enforcement rule ( e.g primary/foreign key , CHECK constraint ) Minimal implementation : detect PKEY , FKEY and CHECK constraints",Detect implied expressions,Merge pull request # 94 from Project-C-SQL/feat/inconsistent-expression,"['scripts/gen_config_values.bash', 'src/pg4n/config_values.py', 'src/pg4n/inconsistent_expression_checker.py', 'src/pg4n/semanticrouter.py', 'src/pg4n/test/test_inconsistent_expression_checker.py']",2022-09-23 11:37:52+00:00,2022-11-08 08:09:34+00:00,2022-12-10 16:52:54+02:00
6,f0c8da964af2e49927972c237584994b8aca901b,1.0538885362620933e-05,0,"An end user wants to know when an expression will always return empty due to table enforcement rule ( e.g primary/foreign key , CHECK constraint ) Minimal implementation : detect PKEY , FKEY and CHECK constraints",Detect implied expressions,Merge pull request # 57 from Project-C-SQL/feat/subquery-orderby,"['src/pg4n/orderby.py', 'src/pg4n/subquery_orderby_checker.py', 'src/pg4n/test/test_subquery_orderby_checker.py']",2022-09-23 11:37:52+00:00,2022-11-08 08:09:34+00:00,2022-11-08 10:05:35+02:00
6,6c5e663747462817aa670b59addb191b618c5eb9,1.0486131941433996e-05,0,"An end user wants to know when an expression will always return empty due to table enforcement rule ( e.g primary/foreign key , CHECK constraint ) Minimal implementation : detect PKEY , FKEY and CHECK constraints",Detect implied expressions,Merge pull request # 29 from Project-C-SQL/feat/qep-parser,"['.gitattributes', 'qepparser.py', 'test_qepparser.py']",2022-09-23 11:37:52+00:00,2022-11-08 08:09:34+00:00,2022-10-11 17:32:29+03:00
6,994c90902cfebc3d5a4f4756e8b07aa1f1899d21,1.0512345397728495e-05,0,"An end user wants to know when an expression will always return empty due to table enforcement rule ( e.g primary/foreign key , CHECK constraint ) Minimal implementation : detect PKEY , FKEY and CHECK constraints",Detect implied expressions,Merge pull request # 36 from Project-C-SQL/fix/refactor-sqlparser,"['src/pg4n/sqlparser.py', 'src/pg4n/test/test_sqlparser.py']",2022-09-23 11:37:52+00:00,2022-11-08 08:09:34+00:00,2022-10-26 12:21:19+03:00
6,aebf426ab3350d922e78442db19398914f4610aa,1.0437433957122266e-05,0,"An end user wants to know when an expression will always return empty due to table enforcement rule ( e.g primary/foreign key , CHECK constraint ) Minimal implementation : detect PKEY , FKEY and CHECK constraints",Detect implied expressions,Merge pull request # 53 from Project-C-SQL/feat/semantic-router,"['src/pg4n/main.py', 'src/pg4n/psqlconninfo.py', 'src/pg4n/psqlparser.py', 'src/pg4n/psqlwrapper.py', 'src/pg4n/semanticrouter.py', 'src/pg4n/test/test_psqlparser.py', 'src/pg4n/test/test_psqlwrapper.py']",2022-09-23 11:37:52+00:00,2022-11-08 08:09:34+00:00,2022-11-07 20:09:02+02:00
6,576ff1d3f49e6180a05f05e0e2ae13ba93d7ecb4,1.0374072189733852e-05,0,"An end user wants to know when an expression will always return empty due to table enforcement rule ( e.g primary/foreign key , CHECK constraint ) Minimal implementation : detect PKEY , FKEY and CHECK constraints",Detect implied expressions,Merge pull request # 31 from Project-C-SQL/feat/add-docs,"['.github/workflows/ci-flow.yml', '.gitignore', 'README.md', 'docs/architecture.md', 'docs/conf.py', 'docs/index.rst', 'docs/interfaces.md', 'docs/program-architecture.md', 'main.py', 'orderby.py', 'poetry.lock', 'psqlparser.py', 'psqlwrapper.py', 'pyproject.toml', 'qepparser.py', 'sqlparser.py', 'src/pg4n/__init__.py', 'src/pg4n/main.py', 'src/pg4n/orderby.py', 'src/pg4n/psqlparser.py', 'src/pg4n/psqlwrapper.py', 'src/pg4n/qepparser.py', 'src/pg4n/sqlparser.py', 'src/pg4n/test/__init__.py', 'src/pg4n/test/test_qepparser.py', 'src/pg4n/util.py', 'test_qepparser.py']",2022-09-23 11:37:52+00:00,2022-11-08 08:09:34+00:00,2022-10-13 12:22:38+03:00
6,149f24e74104b324b62326453e7cbe12b53a5f5a,1.0344453585275916e-05,0,"An end user wants to know when an expression will always return empty due to table enforcement rule ( e.g primary/foreign key , CHECK constraint ) Minimal implementation : detect PKEY , FKEY and CHECK constraints",Detect implied expressions,Merge pull request # 101 from Project-C-SQL/feat/maintenance-plan,"['docs/architecture.jpg', 'docs/architecture.md', 'docs/index.rst', 'docs/interfaces.md', 'docs/maintenance-plan.md', 'docs/pg4n.md', 'docs/program-architecture.md']",2022-09-23 11:37:52+00:00,2022-11-08 08:09:34+00:00,2022-12-16 18:54:08+02:00
6,34b89977c8da671ed279950b4e5c98e364b2ee0a,1.039112339640269e-05,0,"An end user wants to know when an expression will always return empty due to table enforcement rule ( e.g primary/foreign key , CHECK constraint ) Minimal implementation : detect PKEY , FKEY and CHECK constraints",Detect implied expressions,Merge pull request # 48 from Project-C-SQL/feat/vt100decode,"['poetry.lock', 'pyproject.toml', 'src/pg4n/main.py', 'src/pg4n/psqlparser.py', 'src/pg4n/psqlwrapper.py', 'src/pg4n/test/test_psqlparser.py', 'src/pg4n/test/test_psqlwrapper.py']",2022-09-23 11:37:52+00:00,2022-11-08 08:09:34+00:00,2022-11-06 16:07:52+02:00
6,672575a8e3f414ce9ffa1f47b1e18b13d13fb9eb,1.043403972289525e-05,0,"An end user wants to know when an expression will always return empty due to table enforcement rule ( e.g primary/foreign key , CHECK constraint ) Minimal implementation : detect PKEY , FKEY and CHECK constraints",Detect implied expressions,Merge pull request # 44 from Project-C-SQL/feat/improve-qeps,"['README.md', 'src/pg4n/qepparser.py', 'src/pg4n/test/test_qepparser.py']",2022-09-23 11:37:52+00:00,2022-11-08 08:09:34+00:00,2022-11-05 13:28:47+02:00
6,67a44d6dcf82358abcf699c347b79c06a6c74dbe,1.0427625056763644e-05,0,"An end user wants to know when an expression will always return empty due to table enforcement rule ( e.g primary/foreign key , CHECK constraint ) Minimal implementation : detect PKEY , FKEY and CHECK constraints",Detect implied expressions,Merge pull request # 51 from Project-C-SQL/feat/add-linter,"['.github/actions/install/action.yml', '.github/workflows/ci-flow.yml', '.github/workflows/pr_flow.yml', '.github/workflows/pytest.yml', '.github/workflows/sphinx.yml', 'README.md', 'docs/_static/github-mark.svg', 'docs/_templates/footer.html', 'docs/conf.py', 'docs/program-architecture.md', 'poetry.lock', 'pyproject.toml', 'scripts/ci-grade.sh']",2022-09-23 11:37:52+00:00,2022-11-08 08:09:34+00:00,2022-11-06 14:04:38+02:00
6,384f6bc82083044b78ca8730d99ba7b0d48e61d1,1.051138315233402e-05,0,"An end user wants to know when an expression will always return empty due to table enforcement rule ( e.g primary/foreign key , CHECK constraint ) Minimal implementation : detect PKEY , FKEY and CHECK constraints",Detect implied expressions,Get connection information via psql for psycopg . # 45,['src/pg4n/psqlconninfo.py'],2022-09-23 11:37:52+00:00,2022-11-08 08:09:34+00:00,2022-11-06 16:27:06+02:00
6,1d78bdd62aa8b991c2c3745bb94b8d983f0a0f27,1.0463335456734058e-05,0,"An end user wants to know when an expression will always return empty due to table enforcement rule ( e.g primary/foreign key , CHECK constraint ) Minimal implementation : detect PKEY , FKEY and CHECK constraints",Detect implied expressions,Merge pull request # 46 from Project-C-SQL/feat/cmp-domain,"['src/pg4n/cmp_domain_checker.py', 'src/pg4n/sqlparser.py', 'src/pg4n/test/test_cmp_domain_checker.py']",2022-09-23 11:37:52+00:00,2022-11-08 08:09:34+00:00,2022-11-04 16:51:55+02:00
6,cd7168bd9791c3c51875f85850371cec52a72e57,1.0454917173774447e-05,0,"An end user wants to know when an expression will always return empty due to table enforcement rule ( e.g primary/foreign key , CHECK constraint ) Minimal implementation : detect PKEY , FKEY and CHECK constraints",Detect implied expressions,Merge pull request # 80 from Project-C-SQL/fix/wrapper,"['src/pg4n/psqlparser.py', 'src/pg4n/psqlwrapper.py', 'src/pg4n/test/test_psqlparser.py', 'src/pg4n/test/test_psqlwrapper.py']",2022-09-23 11:37:52+00:00,2022-11-08 08:09:34+00:00,2022-11-21 16:23:44+02:00
6,dbbd4ef6012e41811e4d34b77b6e621abbb89329,1.0443875908094924e-05,0,"An end user wants to know when an expression will always return empty due to table enforcement rule ( e.g primary/foreign key , CHECK constraint ) Minimal implementation : detect PKEY , FKEY and CHECK constraints",Detect implied expressions,Merge pull request # 103 from Project-C-SQL/feat/githooks,"['README.md', 'docs/conf.py', 'poetry.lock', 'pyproject.toml', 'src/pg4n/cmp_domain_checker.py', 'src/pg4n/eq_wildcard_checker.py', 'src/pg4n/implied_expression_checker.py', 'src/pg4n/main.py', 'src/pg4n/psqlconninfo.py', 'src/pg4n/psqlparser.py', 'src/pg4n/psqlwrapper.py', 'src/pg4n/qepparser.py', 'src/pg4n/semanticrouter.py', 'src/pg4n/strange_having_checker.py', 'src/pg4n/subquery_order_by_checker.py', 'src/pg4n/subquery_select_checker.py', 'src/pg4n/sum_distinct_checker.py', 'src/pg4n/test/test_cmp_domain_checker.py', 'src/pg4n/test/test_config_parser.py', 'src/pg4n/test/test_implied_expression_checker.py', 'src/pg4n/test/test_psqlparser.py', 'src/pg4n/test/test_psqlwrapper.py', 'src/pg4n/test/test_qepparser.py', 'src/pg4n/test/test_subquery_order_by_checker.py', 'src/pg4n/test/test_subquery_select_checker.py']",2022-09-23 11:37:52+00:00,2022-11-08 08:09:34+00:00,2022-12-22 12:07:50+02:00
